layer_name,l2_distance,num_params,round,tag
layer4.0.conv1.weight,8.973464965820312,1179648,9,oracle_vs_full
layer4.0.bn1.weight,5.6053314208984375,512,9,oracle_vs_full
layer4.0.bn1.bias,0.7131144404411316,512,9,oracle_vs_full
layer4.0.bn1.running_mean,13.102255821228027,512,9,oracle_vs_full
layer4.0.bn1.running_var,17.32851791381836,512,9,oracle_vs_full
layer4.0.bn1.num_batches_tracked,6469.0,1,9,oracle_vs_full
layer4.0.conv2.weight,10.586161613464355,2359296,9,oracle_vs_full
layer4.0.bn2.weight,5.211393356323242,512,9,oracle_vs_full
layer4.0.bn2.bias,0.553098738193512,512,9,oracle_vs_full
layer4.0.bn2.running_mean,5.140444278717041,512,9,oracle_vs_full
layer4.0.bn2.running_var,11.07514762878418,512,9,oracle_vs_full
layer4.0.bn2.num_batches_tracked,6469.0,1,9,oracle_vs_full
layer4.0.downsample.0.weight,6.417026042938232,131072,9,oracle_vs_full
layer4.0.downsample.1.weight,5.236336708068848,512,9,oracle_vs_full
layer4.0.downsample.1.bias,0.553098738193512,512,9,oracle_vs_full
layer4.0.downsample.1.running_mean,10.715484619140625,512,9,oracle_vs_full
layer4.0.downsample.1.running_var,23.280595779418945,512,9,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,6469.0,1,9,oracle_vs_full
layer4.1.conv1.weight,10.389714241027832,2359296,9,oracle_vs_full
layer4.1.bn1.weight,5.5957255363464355,512,9,oracle_vs_full
layer4.1.bn1.bias,0.5047455430030823,512,9,oracle_vs_full
layer4.1.bn1.running_mean,5.030455112457275,512,9,oracle_vs_full
layer4.1.bn1.running_var,6.144826889038086,512,9,oracle_vs_full
layer4.1.bn1.num_batches_tracked,6469.0,1,9,oracle_vs_full
layer4.1.conv2.weight,10.052803993225098,2359296,9,oracle_vs_full
layer4.1.bn2.weight,4.490840435028076,512,9,oracle_vs_full
layer4.1.bn2.bias,0.39498716592788696,512,9,oracle_vs_full
layer4.1.bn2.running_mean,5.714469909667969,512,9,oracle_vs_full
layer4.1.bn2.running_var,6.1020050048828125,512,9,oracle_vs_full
layer4.1.bn2.num_batches_tracked,6469.0,1,9,oracle_vs_full
fc.weight,9.460657119750977,102400,9,oracle_vs_full
fc.bias,0.0984562486410141,200,9,oracle_vs_full
conv1.weight,7.579710960388184,9408,10,oracle_vs_full
bn1.weight,1.8616994619369507,64,10,oracle_vs_full
bn1.bias,0.8286522030830383,64,10,oracle_vs_full
bn1.running_mean,1.1327191591262817,64,10,oracle_vs_full
bn1.running_var,19.56081199645996,64,10,oracle_vs_full
bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer1.0.conv1.weight,5.656210422515869,36864,10,oracle_vs_full
layer1.0.bn1.weight,1.9514849185943604,64,10,oracle_vs_full
layer1.0.bn1.bias,0.5554303526878357,64,10,oracle_vs_full
layer1.0.bn1.running_mean,9.083738327026367,64,10,oracle_vs_full
layer1.0.bn1.running_var,8.302854537963867,64,10,oracle_vs_full
layer1.0.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer1.0.conv2.weight,5.1453375816345215,36864,10,oracle_vs_full
layer1.0.bn2.weight,2.0440754890441895,64,10,oracle_vs_full
layer1.0.bn2.bias,0.3838474452495575,64,10,oracle_vs_full
layer1.0.bn2.running_mean,4.571286201477051,64,10,oracle_vs_full
layer1.0.bn2.running_var,4.0747904777526855,64,10,oracle_vs_full
layer1.0.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer1.1.conv1.weight,4.59589147567749,36864,10,oracle_vs_full
layer1.1.bn1.weight,1.951711654663086,64,10,oracle_vs_full
layer1.1.bn1.bias,0.4283614754676819,64,10,oracle_vs_full
layer1.1.bn1.running_mean,11.1172513961792,64,10,oracle_vs_full
layer1.1.bn1.running_var,9.050004959106445,64,10,oracle_vs_full
layer1.1.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer1.1.conv2.weight,4.323030948638916,36864,10,oracle_vs_full
layer1.1.bn2.weight,2.1475830078125,64,10,oracle_vs_full
layer1.1.bn2.bias,0.24544505774974823,64,10,oracle_vs_full
layer1.1.bn2.running_mean,3.6998796463012695,64,10,oracle_vs_full
layer1.1.bn2.running_var,3.533188819885254,64,10,oracle_vs_full
layer1.1.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer2.0.conv1.weight,5.066906929016113,73728,10,oracle_vs_full
layer2.0.bn1.weight,2.733774423599243,128,10,oracle_vs_full
layer2.0.bn1.bias,0.44867566227912903,128,10,oracle_vs_full
layer2.0.bn1.running_mean,12.65713882446289,128,10,oracle_vs_full
layer2.0.bn1.running_var,9.72213363647461,128,10,oracle_vs_full
layer2.0.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer2.0.conv2.weight,6.348591327667236,147456,10,oracle_vs_full
layer2.0.bn2.weight,2.778301954269409,128,10,oracle_vs_full
layer2.0.bn2.bias,0.38008442521095276,128,10,oracle_vs_full
layer2.0.bn2.running_mean,4.858738899230957,128,10,oracle_vs_full
layer2.0.bn2.running_var,5.0662970542907715,128,10,oracle_vs_full
layer2.0.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer2.0.downsample.0.weight,3.6110482215881348,8192,10,oracle_vs_full
layer2.0.downsample.1.weight,2.552570343017578,128,10,oracle_vs_full
layer2.0.downsample.1.bias,0.38008442521095276,128,10,oracle_vs_full
layer2.0.downsample.1.running_mean,5.636932373046875,128,10,oracle_vs_full
layer2.0.downsample.1.running_var,10.561111450195312,128,10,oracle_vs_full
layer2.0.downsample.1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer2.1.conv1.weight,5.984826564788818,147456,10,oracle_vs_full
layer2.1.bn1.weight,2.7493081092834473,128,10,oracle_vs_full
layer2.1.bn1.bias,0.5547685623168945,128,10,oracle_vs_full
layer2.1.bn1.running_mean,7.01652193069458,128,10,oracle_vs_full
layer2.1.bn1.running_var,10.150545120239258,128,10,oracle_vs_full
layer2.1.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer2.1.conv2.weight,5.732147216796875,147456,10,oracle_vs_full
layer2.1.bn2.weight,2.8512613773345947,128,10,oracle_vs_full
layer2.1.bn2.bias,0.37459349632263184,128,10,oracle_vs_full
layer2.1.bn2.running_mean,4.0297040939331055,128,10,oracle_vs_full
layer2.1.bn2.running_var,4.836460590362549,128,10,oracle_vs_full
layer2.1.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer3.0.conv1.weight,6.850927829742432,294912,10,oracle_vs_full
layer3.0.bn1.weight,3.858996868133545,256,10,oracle_vs_full
layer3.0.bn1.bias,0.6240273118019104,256,10,oracle_vs_full
layer3.0.bn1.running_mean,10.000826835632324,256,10,oracle_vs_full
layer3.0.bn1.running_var,11.840131759643555,256,10,oracle_vs_full
layer3.0.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer3.0.conv2.weight,8.433709144592285,589824,10,oracle_vs_full
layer3.0.bn2.weight,3.6799678802490234,256,10,oracle_vs_full
layer3.0.bn2.bias,0.5432401895523071,256,10,oracle_vs_full
layer3.0.bn2.running_mean,5.441621780395508,256,10,oracle_vs_full
layer3.0.bn2.running_var,6.080488204956055,256,10,oracle_vs_full
layer3.0.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer3.0.downsample.0.weight,4.591567516326904,32768,10,oracle_vs_full
layer3.0.downsample.1.weight,3.82795786857605,256,10,oracle_vs_full
layer3.0.downsample.1.bias,0.5432401895523071,256,10,oracle_vs_full
layer3.0.downsample.1.running_mean,6.880476474761963,256,10,oracle_vs_full
layer3.0.downsample.1.running_var,13.065122604370117,256,10,oracle_vs_full
layer3.0.downsample.1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer3.1.conv1.weight,7.803387641906738,589824,10,oracle_vs_full
layer3.1.bn1.weight,3.8558943271636963,256,10,oracle_vs_full
layer3.1.bn1.bias,0.5942332148551941,256,10,oracle_vs_full
layer3.1.bn1.running_mean,7.849116802215576,256,10,oracle_vs_full
layer3.1.bn1.running_var,12.586970329284668,256,10,oracle_vs_full
layer3.1.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer3.1.conv2.weight,7.563775062561035,589824,10,oracle_vs_full
layer3.1.bn2.weight,4.052976131439209,256,10,oracle_vs_full
layer3.1.bn2.bias,0.4954490661621094,256,10,oracle_vs_full
layer3.1.bn2.running_mean,5.806893825531006,256,10,oracle_vs_full
layer3.1.bn2.running_var,6.6203107833862305,256,10,oracle_vs_full
layer3.1.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer4.0.conv1.weight,8.907485008239746,1179648,10,oracle_vs_full
layer4.0.bn1.weight,5.446518421173096,512,10,oracle_vs_full
layer4.0.bn1.bias,0.708884596824646,512,10,oracle_vs_full
layer4.0.bn1.running_mean,13.044973373413086,512,10,oracle_vs_full
layer4.0.bn1.running_var,16.756925582885742,512,10,oracle_vs_full
layer4.0.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer4.0.conv2.weight,10.44098949432373,2359296,10,oracle_vs_full
layer4.0.bn2.weight,5.0408501625061035,512,10,oracle_vs_full
layer4.0.bn2.bias,0.5296505093574524,512,10,oracle_vs_full
layer4.0.bn2.running_mean,5.053748607635498,512,10,oracle_vs_full
layer4.0.bn2.running_var,10.773771286010742,512,10,oracle_vs_full
layer4.0.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer4.0.downsample.0.weight,6.289752960205078,131072,10,oracle_vs_full
layer4.0.downsample.1.weight,5.075079917907715,512,10,oracle_vs_full
layer4.0.downsample.1.bias,0.5296505093574524,512,10,oracle_vs_full
layer4.0.downsample.1.running_mean,10.487649917602539,512,10,oracle_vs_full
layer4.0.downsample.1.running_var,22.51542091369629,512,10,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer4.1.conv1.weight,10.239433288574219,2359296,10,oracle_vs_full
layer4.1.bn1.weight,5.436863422393799,512,10,oracle_vs_full
layer4.1.bn1.bias,0.5010087490081787,512,10,oracle_vs_full
layer4.1.bn1.running_mean,5.022990703582764,512,10,oracle_vs_full
layer4.1.bn1.running_var,5.787025451660156,512,10,oracle_vs_full
layer4.1.bn1.num_batches_tracked,6310.0,1,10,oracle_vs_full
layer4.1.conv2.weight,9.878487586975098,2359296,10,oracle_vs_full
layer4.1.bn2.weight,4.318912982940674,512,10,oracle_vs_full
layer4.1.bn2.bias,0.3516314625740051,512,10,oracle_vs_full
layer4.1.bn2.running_mean,5.61990213394165,512,10,oracle_vs_full
layer4.1.bn2.running_var,5.823850631713867,512,10,oracle_vs_full
layer4.1.bn2.num_batches_tracked,6310.0,1,10,oracle_vs_full
fc.weight,9.357992172241211,102400,10,oracle_vs_full
fc.bias,0.09571138024330139,200,10,oracle_vs_full
conv1.weight,7.613467216491699,9408,11,oracle_vs_full
bn1.weight,1.8323017358779907,64,11,oracle_vs_full
bn1.bias,0.8201337456703186,64,11,oracle_vs_full
bn1.running_mean,1.1117274761199951,64,11,oracle_vs_full
bn1.running_var,19.141206741333008,64,11,oracle_vs_full
bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer1.0.conv1.weight,5.6488356590271,36864,11,oracle_vs_full
layer1.0.bn1.weight,1.896917700767517,64,11,oracle_vs_full
layer1.0.bn1.bias,0.5563697814941406,64,11,oracle_vs_full
layer1.0.bn1.running_mean,8.884454727172852,64,11,oracle_vs_full
layer1.0.bn1.running_var,8.808541297912598,64,11,oracle_vs_full
layer1.0.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer1.0.conv2.weight,5.1316046714782715,36864,11,oracle_vs_full
layer1.0.bn2.weight,1.9854687452316284,64,11,oracle_vs_full
layer1.0.bn2.bias,0.38167473673820496,64,11,oracle_vs_full
layer1.0.bn2.running_mean,4.615944862365723,64,11,oracle_vs_full
layer1.0.bn2.running_var,4.160014629364014,64,11,oracle_vs_full
layer1.0.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer1.1.conv1.weight,4.569698333740234,36864,11,oracle_vs_full
layer1.1.bn1.weight,1.8963342905044556,64,11,oracle_vs_full
layer1.1.bn1.bias,0.42206260561943054,64,11,oracle_vs_full
layer1.1.bn1.running_mean,10.926637649536133,64,11,oracle_vs_full
layer1.1.bn1.running_var,9.401898384094238,64,11,oracle_vs_full
layer1.1.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer1.1.conv2.weight,4.293273448944092,36864,11,oracle_vs_full
layer1.1.bn2.weight,2.0795013904571533,64,11,oracle_vs_full
layer1.1.bn2.bias,0.24683725833892822,64,11,oracle_vs_full
layer1.1.bn2.running_mean,3.745361328125,64,11,oracle_vs_full
layer1.1.bn2.running_var,3.5346853733062744,64,11,oracle_vs_full
layer1.1.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer2.0.conv1.weight,5.05253791809082,73728,11,oracle_vs_full
layer2.0.bn1.weight,2.655151128768921,128,11,oracle_vs_full
layer2.0.bn1.bias,0.445120245218277,128,11,oracle_vs_full
layer2.0.bn1.running_mean,12.684733390808105,128,11,oracle_vs_full
layer2.0.bn1.running_var,9.831297874450684,128,11,oracle_vs_full
layer2.0.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer2.0.conv2.weight,6.306278228759766,147456,11,oracle_vs_full
layer2.0.bn2.weight,2.6967787742614746,128,11,oracle_vs_full
layer2.0.bn2.bias,0.38325250148773193,128,11,oracle_vs_full
layer2.0.bn2.running_mean,4.898923873901367,128,11,oracle_vs_full
layer2.0.bn2.running_var,4.885281562805176,128,11,oracle_vs_full
layer2.0.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer2.0.downsample.0.weight,3.5619451999664307,8192,11,oracle_vs_full
layer2.0.downsample.1.weight,2.485459327697754,128,11,oracle_vs_full
layer2.0.downsample.1.bias,0.38325250148773193,128,11,oracle_vs_full
layer2.0.downsample.1.running_mean,5.62932014465332,128,11,oracle_vs_full
layer2.0.downsample.1.running_var,10.120723724365234,128,11,oracle_vs_full
layer2.0.downsample.1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer2.1.conv1.weight,5.937518119812012,147456,11,oracle_vs_full
layer2.1.bn1.weight,2.6708245277404785,128,11,oracle_vs_full
layer2.1.bn1.bias,0.5519593954086304,128,11,oracle_vs_full
layer2.1.bn1.running_mean,6.942346572875977,128,11,oracle_vs_full
layer2.1.bn1.running_var,9.96861457824707,128,11,oracle_vs_full
layer2.1.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer2.1.conv2.weight,5.682836532592773,147456,11,oracle_vs_full
layer2.1.bn2.weight,2.7647993564605713,128,11,oracle_vs_full
layer2.1.bn2.bias,0.3739570677280426,128,11,oracle_vs_full
layer2.1.bn2.running_mean,4.009490013122559,128,11,oracle_vs_full
layer2.1.bn2.running_var,4.686000347137451,128,11,oracle_vs_full
layer2.1.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer3.0.conv1.weight,6.822376728057861,294912,11,oracle_vs_full
layer3.0.bn1.weight,3.747851848602295,256,11,oracle_vs_full
layer3.0.bn1.bias,0.6195091605186462,256,11,oracle_vs_full
layer3.0.bn1.running_mean,10.151161193847656,256,11,oracle_vs_full
layer3.0.bn1.running_var,12.037055015563965,256,11,oracle_vs_full
layer3.0.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer3.0.conv2.weight,8.366631507873535,589824,11,oracle_vs_full
layer3.0.bn2.weight,3.570322036743164,256,11,oracle_vs_full
layer3.0.bn2.bias,0.5423318147659302,256,11,oracle_vs_full
layer3.0.bn2.running_mean,5.433817386627197,256,11,oracle_vs_full
layer3.0.bn2.running_var,5.903182029724121,256,11,oracle_vs_full
layer3.0.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer3.0.downsample.0.weight,4.507986545562744,32768,11,oracle_vs_full
layer3.0.downsample.1.weight,3.7204842567443848,256,11,oracle_vs_full
layer3.0.downsample.1.bias,0.5423318147659302,256,11,oracle_vs_full
layer3.0.downsample.1.running_mean,6.74858283996582,256,11,oracle_vs_full
layer3.0.downsample.1.running_var,12.84225845336914,256,11,oracle_vs_full
layer3.0.downsample.1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer3.1.conv1.weight,7.724743843078613,589824,11,oracle_vs_full
layer3.1.bn1.weight,3.74442982673645,256,11,oracle_vs_full
layer3.1.bn1.bias,0.589455783367157,256,11,oracle_vs_full
layer3.1.bn1.running_mean,7.6065263748168945,256,11,oracle_vs_full
layer3.1.bn1.running_var,12.065953254699707,256,11,oracle_vs_full
layer3.1.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer3.1.conv2.weight,7.479016304016113,589824,11,oracle_vs_full
layer3.1.bn2.weight,3.9363327026367188,256,11,oracle_vs_full
layer3.1.bn2.bias,0.4926322102546692,256,11,oracle_vs_full
layer3.1.bn2.running_mean,5.689183235168457,256,11,oracle_vs_full
layer3.1.bn2.running_var,6.348224639892578,256,11,oracle_vs_full
layer3.1.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer4.0.conv1.weight,8.847342491149902,1179648,11,oracle_vs_full
layer4.0.bn1.weight,5.288902759552002,512,11,oracle_vs_full
layer4.0.bn1.bias,0.7045044302940369,512,11,oracle_vs_full
layer4.0.bn1.running_mean,12.873348236083984,512,11,oracle_vs_full
layer4.0.bn1.running_var,16.008777618408203,512,11,oracle_vs_full
layer4.0.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer4.0.conv2.weight,10.30213451385498,2359296,11,oracle_vs_full
layer4.0.bn2.weight,4.872586727142334,512,11,oracle_vs_full
layer4.0.bn2.bias,0.5081555843353271,512,11,oracle_vs_full
layer4.0.bn2.running_mean,5.017343997955322,512,11,oracle_vs_full
layer4.0.bn2.running_var,10.463313102722168,512,11,oracle_vs_full
layer4.0.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer4.0.downsample.0.weight,6.16555643081665,131072,11,oracle_vs_full
layer4.0.downsample.1.weight,4.916777610778809,512,11,oracle_vs_full
layer4.0.downsample.1.bias,0.5081555843353271,512,11,oracle_vs_full
layer4.0.downsample.1.running_mean,10.361226081848145,512,11,oracle_vs_full
layer4.0.downsample.1.running_var,21.525747299194336,512,11,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer4.1.conv1.weight,10.095191955566406,2359296,11,oracle_vs_full
layer4.1.bn1.weight,5.279220104217529,512,11,oracle_vs_full
layer4.1.bn1.bias,0.4971194863319397,512,11,oracle_vs_full
layer4.1.bn1.running_mean,4.990591049194336,512,11,oracle_vs_full
layer4.1.bn1.running_var,5.545808792114258,512,11,oracle_vs_full
layer4.1.bn1.num_batches_tracked,6151.0,1,11,oracle_vs_full
layer4.1.conv2.weight,9.709253311157227,2359296,11,oracle_vs_full
layer4.1.bn2.weight,4.1506500244140625,512,11,oracle_vs_full
layer4.1.bn2.bias,0.31313356757164,512,11,oracle_vs_full
layer4.1.bn2.running_mean,5.4204487800598145,512,11,oracle_vs_full
layer4.1.bn2.running_var,5.489399433135986,512,11,oracle_vs_full
layer4.1.bn2.num_batches_tracked,6151.0,1,11,oracle_vs_full
fc.weight,9.271166801452637,102400,11,oracle_vs_full
fc.bias,0.09323222190141678,200,11,oracle_vs_full
conv1.weight,7.652017116546631,9408,12,oracle_vs_full
bn1.weight,1.8059673309326172,64,12,oracle_vs_full
bn1.bias,0.8117629289627075,64,12,oracle_vs_full
bn1.running_mean,1.1009597778320312,64,12,oracle_vs_full
bn1.running_var,18.851318359375,64,12,oracle_vs_full
bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer1.0.conv1.weight,5.651314735412598,36864,12,oracle_vs_full
layer1.0.bn1.weight,1.8424338102340698,64,12,oracle_vs_full
layer1.0.bn1.bias,0.554060697555542,64,12,oracle_vs_full
layer1.0.bn1.running_mean,8.748008728027344,64,12,oracle_vs_full
layer1.0.bn1.running_var,8.734468460083008,64,12,oracle_vs_full
layer1.0.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer1.0.conv2.weight,5.118593692779541,36864,12,oracle_vs_full
layer1.0.bn2.weight,1.924377679824829,64,12,oracle_vs_full
layer1.0.bn2.bias,0.3767077624797821,64,12,oracle_vs_full
layer1.0.bn2.running_mean,4.580683708190918,64,12,oracle_vs_full
layer1.0.bn2.running_var,4.03717565536499,64,12,oracle_vs_full
layer1.0.bn2.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer1.1.conv1.weight,4.544724464416504,36864,12,oracle_vs_full
layer1.1.bn1.weight,1.8411039113998413,64,12,oracle_vs_full
layer1.1.bn1.bias,0.41579335927963257,64,12,oracle_vs_full
layer1.1.bn1.running_mean,10.880697250366211,64,12,oracle_vs_full
layer1.1.bn1.running_var,9.241020202636719,64,12,oracle_vs_full
layer1.1.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer1.1.conv2.weight,4.2626495361328125,36864,12,oracle_vs_full
layer1.1.bn2.weight,2.0109140872955322,64,12,oracle_vs_full
layer1.1.bn2.bias,0.24985051155090332,64,12,oracle_vs_full
layer1.1.bn2.running_mean,3.7116284370422363,64,12,oracle_vs_full
layer1.1.bn2.running_var,3.5012168884277344,64,12,oracle_vs_full
layer1.1.bn2.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer2.0.conv1.weight,5.041913032531738,73728,12,oracle_vs_full
layer2.0.bn1.weight,2.5773909091949463,128,12,oracle_vs_full
layer2.0.bn1.bias,0.4406171143054962,128,12,oracle_vs_full
layer2.0.bn1.running_mean,12.815763473510742,128,12,oracle_vs_full
layer2.0.bn1.running_var,9.938998222351074,128,12,oracle_vs_full
layer2.0.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer2.0.conv2.weight,6.265690326690674,147456,12,oracle_vs_full
layer2.0.bn2.weight,2.615922451019287,128,12,oracle_vs_full
layer2.0.bn2.bias,0.3837771713733673,128,12,oracle_vs_full
layer2.0.bn2.running_mean,4.938252925872803,128,12,oracle_vs_full
layer2.0.bn2.running_var,4.7958784103393555,128,12,oracle_vs_full
layer2.0.bn2.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer2.0.downsample.0.weight,3.5123419761657715,8192,12,oracle_vs_full
layer2.0.downsample.1.weight,2.419907808303833,128,12,oracle_vs_full
layer2.0.downsample.1.bias,0.3837771713733673,128,12,oracle_vs_full
layer2.0.downsample.1.running_mean,5.566466331481934,128,12,oracle_vs_full
layer2.0.downsample.1.running_var,9.787236213684082,128,12,oracle_vs_full
layer2.0.downsample.1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer2.1.conv1.weight,5.891462326049805,147456,12,oracle_vs_full
layer2.1.bn1.weight,2.5929534435272217,128,12,oracle_vs_full
layer2.1.bn1.bias,0.5482995510101318,128,12,oracle_vs_full
layer2.1.bn1.running_mean,6.920948028564453,128,12,oracle_vs_full
layer2.1.bn1.running_var,9.789831161499023,128,12,oracle_vs_full
layer2.1.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer2.1.conv2.weight,5.637154579162598,147456,12,oracle_vs_full
layer2.1.bn2.weight,2.6782989501953125,128,12,oracle_vs_full
layer2.1.bn2.bias,0.37151697278022766,128,12,oracle_vs_full
layer2.1.bn2.running_mean,4.030490875244141,128,12,oracle_vs_full
layer2.1.bn2.running_var,4.593977451324463,128,12,oracle_vs_full
layer2.1.bn2.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer3.0.conv1.weight,6.797389030456543,294912,12,oracle_vs_full
layer3.0.bn1.weight,3.637439012527466,256,12,oracle_vs_full
layer3.0.bn1.bias,0.6146975755691528,256,12,oracle_vs_full
layer3.0.bn1.running_mean,10.078764915466309,256,12,oracle_vs_full
layer3.0.bn1.running_var,11.909636497497559,256,12,oracle_vs_full
layer3.0.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer3.0.conv2.weight,8.303659439086914,589824,12,oracle_vs_full
layer3.0.bn2.weight,3.461564540863037,256,12,oracle_vs_full
layer3.0.bn2.bias,0.5420462489128113,256,12,oracle_vs_full
layer3.0.bn2.running_mean,5.425858974456787,256,12,oracle_vs_full
layer3.0.bn2.running_var,5.765666484832764,256,12,oracle_vs_full
layer3.0.bn2.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer3.0.downsample.0.weight,4.427996635437012,32768,12,oracle_vs_full
layer3.0.downsample.1.weight,3.614415168762207,256,12,oracle_vs_full
layer3.0.downsample.1.bias,0.5420462489128113,256,12,oracle_vs_full
layer3.0.downsample.1.running_mean,6.615469932556152,256,12,oracle_vs_full
layer3.0.downsample.1.running_var,12.386038780212402,256,12,oracle_vs_full
layer3.0.downsample.1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer3.1.conv1.weight,7.651474952697754,589824,12,oracle_vs_full
layer3.1.bn1.weight,3.6338956356048584,256,12,oracle_vs_full
layer3.1.bn1.bias,0.5859901309013367,256,12,oracle_vs_full
layer3.1.bn1.running_mean,7.427064895629883,256,12,oracle_vs_full
layer3.1.bn1.running_var,11.79625415802002,256,12,oracle_vs_full
layer3.1.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer3.1.conv2.weight,7.398514747619629,589824,12,oracle_vs_full
layer3.1.bn2.weight,3.8199846744537354,256,12,oracle_vs_full
layer3.1.bn2.bias,0.48979485034942627,256,12,oracle_vs_full
layer3.1.bn2.running_mean,5.626841068267822,256,12,oracle_vs_full
layer3.1.bn2.running_var,6.156094551086426,256,12,oracle_vs_full
layer3.1.bn2.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer4.0.conv1.weight,8.791043281555176,1179648,12,oracle_vs_full
layer4.0.bn1.weight,5.132497787475586,512,12,oracle_vs_full
layer4.0.bn1.bias,0.6991670727729797,512,12,oracle_vs_full
layer4.0.bn1.running_mean,12.796008110046387,512,12,oracle_vs_full
layer4.0.bn1.running_var,15.56687068939209,512,12,oracle_vs_full
layer4.0.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer4.0.conv2.weight,10.169596672058105,2359296,12,oracle_vs_full
layer4.0.bn2.weight,4.704362392425537,512,12,oracle_vs_full
layer4.0.bn2.bias,0.4839039742946625,512,12,oracle_vs_full
layer4.0.bn2.running_mean,4.961961269378662,512,12,oracle_vs_full
layer4.0.bn2.running_var,10.18798828125,512,12,oracle_vs_full
layer4.0.bn2.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer4.0.downsample.0.weight,6.045266628265381,131072,12,oracle_vs_full
layer4.0.downsample.1.weight,4.758035182952881,512,12,oracle_vs_full
layer4.0.downsample.1.bias,0.4839039742946625,512,12,oracle_vs_full
layer4.0.downsample.1.running_mean,10.249245643615723,512,12,oracle_vs_full
layer4.0.downsample.1.running_var,20.981653213500977,512,12,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer4.1.conv1.weight,9.956594467163086,2359296,12,oracle_vs_full
layer4.1.bn1.weight,5.122744560241699,512,12,oracle_vs_full
layer4.1.bn1.bias,0.4926087558269501,512,12,oracle_vs_full
layer4.1.bn1.running_mean,4.971177577972412,512,12,oracle_vs_full
layer4.1.bn1.running_var,5.243213653564453,512,12,oracle_vs_full
layer4.1.bn1.num_batches_tracked,5992.0,1,12,oracle_vs_full
layer4.1.conv2.weight,9.546302795410156,2359296,12,oracle_vs_full
layer4.1.bn2.weight,3.9821832180023193,512,12,oracle_vs_full
layer4.1.bn2.bias,0.2731632590293884,512,12,oracle_vs_full
layer4.1.bn2.running_mean,5.326103210449219,512,12,oracle_vs_full
layer4.1.bn2.running_var,5.302690505981445,512,12,oracle_vs_full
