layer_name,l2_distance,num_params,round,tag
layer4.0.conv1.weight,9.693702697753906,1179648,1,oracle_vs_full
layer4.0.bn1.weight,6.920476913452148,512,1,oracle_vs_full
layer4.0.bn1.bias,0.7173903584480286,512,1,oracle_vs_full
layer4.0.bn1.running_mean,11.629228591918945,512,1,oracle_vs_full
layer4.0.bn1.running_var,18.310260772705078,512,1,oracle_vs_full
layer4.0.bn1.num_batches_tracked,7741.0,1,1,oracle_vs_full
layer4.0.conv2.weight,11.952396392822266,2359296,1,oracle_vs_full
layer4.0.bn2.weight,6.706875324249268,512,1,oracle_vs_full
layer4.0.bn2.bias,0.8434303998947144,512,1,oracle_vs_full
layer4.0.bn2.running_mean,5.004062175750732,512,1,oracle_vs_full
layer4.0.bn2.running_var,9.294553756713867,512,1,oracle_vs_full
layer4.0.bn2.num_batches_tracked,7741.0,1,1,oracle_vs_full
layer4.0.downsample.0.weight,7.562014579772949,131072,1,oracle_vs_full
layer4.0.downsample.1.weight,6.683036804199219,512,1,oracle_vs_full
layer4.0.downsample.1.bias,0.8434303998947144,512,1,oracle_vs_full
layer4.0.downsample.1.running_mean,10.737814903259277,512,1,oracle_vs_full
layer4.0.downsample.1.running_var,20.465044021606445,512,1,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,7741.0,1,1,oracle_vs_full
layer4.1.conv1.weight,11.799081802368164,2359296,1,oracle_vs_full
layer4.1.bn1.weight,6.911099433898926,512,1,oracle_vs_full
layer4.1.bn1.bias,0.5078107118606567,512,1,oracle_vs_full
layer4.1.bn1.running_mean,5.88632345199585,512,1,oracle_vs_full
layer4.1.bn1.running_var,13.391068458557129,512,1,oracle_vs_full
layer4.1.bn1.num_batches_tracked,7741.0,1,1,oracle_vs_full
layer4.1.conv2.weight,11.65148639678955,2359296,1,oracle_vs_full
layer4.1.bn2.weight,6.035932540893555,512,1,oracle_vs_full
layer4.1.bn2.bias,0.9605437517166138,512,1,oracle_vs_full
layer4.1.bn2.running_mean,7.219540596008301,512,1,oracle_vs_full
layer4.1.bn2.running_var,8.490272521972656,512,1,oracle_vs_full
layer4.1.bn2.num_batches_tracked,7741.0,1,1,oracle_vs_full
fc.weight,10.790274620056152,102400,1,oracle_vs_full
fc.bias,0.122721366584301,200,1,oracle_vs_full
conv1.weight,7.656546115875244,9408,2,oracle_vs_full
bn1.weight,2.0750575065612793,64,2,oracle_vs_full
bn1.bias,0.9637237787246704,64,2,oracle_vs_full
bn1.running_mean,0.984384298324585,64,2,oracle_vs_full
bn1.running_var,18.541526794433594,64,2,oracle_vs_full
bn1.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer1.0.conv1.weight,5.808922290802002,36864,2,oracle_vs_full
layer1.0.bn1.weight,2.4100592136383057,64,2,oracle_vs_full
layer1.0.bn1.bias,0.5465396046638489,64,2,oracle_vs_full
layer1.0.bn1.running_mean,9.557217597961426,64,2,oracle_vs_full
layer1.0.bn1.running_var,8.492074966430664,64,2,oracle_vs_full
layer1.0.bn1.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer1.0.conv2.weight,5.397135257720947,36864,2,oracle_vs_full
layer1.0.bn2.weight,2.5933499336242676,64,2,oracle_vs_full
layer1.0.bn2.bias,0.43371787667274475,64,2,oracle_vs_full
layer1.0.bn2.running_mean,3.898919105529785,64,2,oracle_vs_full
layer1.0.bn2.running_var,3.9877028465270996,64,2,oracle_vs_full
layer1.0.bn2.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer1.1.conv1.weight,4.872901916503906,36864,2,oracle_vs_full
layer1.1.bn1.weight,2.4105942249298096,64,2,oracle_vs_full
layer1.1.bn1.bias,0.43266287446022034,64,2,oracle_vs_full
layer1.1.bn1.running_mean,10.102715492248535,64,2,oracle_vs_full
layer1.1.bn1.running_var,7.0341925621032715,64,2,oracle_vs_full
layer1.1.bn1.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer1.1.conv2.weight,4.673896312713623,36864,2,oracle_vs_full
layer1.1.bn2.weight,2.7190167903900146,64,2,oracle_vs_full
layer1.1.bn2.bias,0.21870461106300354,64,2,oracle_vs_full
layer1.1.bn2.running_mean,3.651492118835449,64,2,oracle_vs_full
layer1.1.bn2.running_var,3.5746943950653076,64,2,oracle_vs_full
layer1.1.bn2.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer2.0.conv1.weight,5.288712024688721,73728,2,oracle_vs_full
layer2.0.bn1.weight,3.3851656913757324,128,2,oracle_vs_full
layer2.0.bn1.bias,0.44239342212677,128,2,oracle_vs_full
layer2.0.bn1.running_mean,12.155355453491211,128,2,oracle_vs_full
layer2.0.bn1.running_var,6.732901096343994,128,2,oracle_vs_full
layer2.0.bn1.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer2.0.conv2.weight,6.844879627227783,147456,2,oracle_vs_full
layer2.0.bn2.weight,3.444823741912842,128,2,oracle_vs_full
layer2.0.bn2.bias,0.3182874321937561,128,2,oracle_vs_full
layer2.0.bn2.running_mean,5.629685401916504,128,2,oracle_vs_full
layer2.0.bn2.running_var,5.43820858001709,128,2,oracle_vs_full
layer2.0.bn2.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer2.0.downsample.0.weight,4.092439651489258,8192,2,oracle_vs_full
layer2.0.downsample.1.weight,3.1157329082489014,128,2,oracle_vs_full
layer2.0.downsample.1.bias,0.3182874321937561,128,2,oracle_vs_full
layer2.0.downsample.1.running_mean,5.147848129272461,128,2,oracle_vs_full
layer2.0.downsample.1.running_var,9.933985710144043,128,2,oracle_vs_full
layer2.0.downsample.1.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer2.1.conv1.weight,6.5044074058532715,147456,2,oracle_vs_full
layer2.1.bn1.weight,3.4002742767333984,128,2,oracle_vs_full
layer2.1.bn1.bias,0.5406908988952637,128,2,oracle_vs_full
layer2.1.bn1.running_mean,7.589178085327148,128,2,oracle_vs_full
layer2.1.bn1.running_var,10.520088195800781,128,2,oracle_vs_full
layer2.1.bn1.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer2.1.conv2.weight,6.278232097625732,147456,2,oracle_vs_full
layer2.1.bn2.weight,3.5739803314208984,128,2,oracle_vs_full
layer2.1.bn2.bias,0.3444686532020569,128,2,oracle_vs_full
layer2.1.bn2.running_mean,4.079100131988525,128,2,oracle_vs_full
layer2.1.bn2.running_var,5.5650434494018555,128,2,oracle_vs_full
layer2.1.bn2.num_batches_tracked,7582.0,1,2,oracle_vs_full
layer3.0.conv1.weight,7.229569435119629,294912,2,oracle_vs_full
layer3.0.bn1.weight,4.780279636383057,256,2,oracle_vs_full
layer3.0.bn1.bias,0.6157256960868835,256,2,oracle_vs_full
layer3.0.bn1.running_mean,8.791303634643555,256,2,oracle_vs_full
layer3.0.bn1.running_var,10.0210599899292,256,2,oracle_vs_full
