layer_name,l2_distance,num_params,round,tag
layer3.1.conv1.weight,8.731841087341309,589824,1,oracle_vs_full
layer3.1.bn1.weight,4.898589134216309,256,1,oracle_vs_full
layer3.1.bn1.bias,0.5914328694343567,256,1,oracle_vs_full
layer3.1.bn1.running_mean,7.624264717102051,256,1,oracle_vs_full
layer3.1.bn1.running_var,13.644845962524414,256,1,oracle_vs_full
layer3.1.bn1.num_batches_tracked,7742.0,1,1,oracle_vs_full
layer3.1.conv2.weight,8.534934997558594,589824,1,oracle_vs_full
layer3.1.bn2.weight,5.139950275421143,256,1,oracle_vs_full
layer3.1.bn2.bias,0.4901673495769501,256,1,oracle_vs_full
layer3.1.bn2.running_mean,5.475653171539307,256,1,oracle_vs_full
layer3.1.bn2.running_var,7.636884689331055,256,1,oracle_vs_full
layer3.1.bn2.num_batches_tracked,7742.0,1,1,oracle_vs_full
layer4.0.conv1.weight,9.695707321166992,1179648,1,oracle_vs_full
layer4.0.bn1.weight,6.922089576721191,512,1,oracle_vs_full
layer4.0.bn1.bias,0.7170532941818237,512,1,oracle_vs_full
layer4.0.bn1.running_mean,11.531023979187012,512,1,oracle_vs_full
layer4.0.bn1.running_var,18.424924850463867,512,1,oracle_vs_full
layer4.0.bn1.num_batches_tracked,7742.0,1,1,oracle_vs_full
layer4.0.conv2.weight,11.954682350158691,2359296,1,oracle_vs_full
layer4.0.bn2.weight,6.708826065063477,512,1,oracle_vs_full
layer4.0.bn2.bias,0.8444399833679199,512,1,oracle_vs_full
layer4.0.bn2.running_mean,4.99397087097168,512,1,oracle_vs_full
layer4.0.bn2.running_var,9.220547676086426,512,1,oracle_vs_full
layer4.0.bn2.num_batches_tracked,7742.0,1,1,oracle_vs_full
layer4.0.downsample.0.weight,7.563842296600342,131072,1,oracle_vs_full
layer4.0.downsample.1.weight,6.686563968658447,512,1,oracle_vs_full
layer4.0.downsample.1.bias,0.8444399833679199,512,1,oracle_vs_full
layer4.0.downsample.1.running_mean,10.783177375793457,512,1,oracle_vs_full
layer4.0.downsample.1.running_var,20.407833099365234,512,1,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,7742.0,1,1,oracle_vs_full
layer4.1.conv1.weight,11.801297187805176,2359296,1,oracle_vs_full
layer4.1.bn1.weight,6.912764549255371,512,1,oracle_vs_full
layer4.1.bn1.bias,0.5076921582221985,512,1,oracle_vs_full
layer4.1.bn1.running_mean,5.832268238067627,512,1,oracle_vs_full
layer4.1.bn1.running_var,13.135143280029297,512,1,oracle_vs_full
layer4.1.bn1.num_batches_tracked,7742.0,1,1,oracle_vs_full
layer4.1.conv2.weight,11.65466594696045,2359296,1,oracle_vs_full
layer4.1.bn2.weight,6.0391058921813965,512,1,oracle_vs_full
layer4.1.bn2.bias,0.9622843861579895,512,1,oracle_vs_full
layer4.1.bn2.running_mean,7.33855676651001,512,1,oracle_vs_full
layer4.1.bn2.running_var,8.29810619354248,512,1,oracle_vs_full
layer4.1.bn2.num_batches_tracked,7742.0,1,1,oracle_vs_full
fc.weight,10.787063598632812,102400,1,oracle_vs_full
fc.bias,0.12483353912830353,200,1,oracle_vs_full
conv1.weight,7.64419412612915,9408,2,oracle_vs_full
bn1.weight,2.063157081604004,64,2,oracle_vs_full
bn1.bias,0.9724279046058655,64,2,oracle_vs_full
bn1.running_mean,1.1042351722717285,64,2,oracle_vs_full
bn1.running_var,20.053781509399414,64,2,oracle_vs_full
bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer1.0.conv1.weight,5.8088202476501465,36864,2,oracle_vs_full
layer1.0.bn1.weight,2.4108242988586426,64,2,oracle_vs_full
layer1.0.bn1.bias,0.5417766571044922,64,2,oracle_vs_full
layer1.0.bn1.running_mean,9.280020713806152,64,2,oracle_vs_full
layer1.0.bn1.running_var,8.610336303710938,64,2,oracle_vs_full
layer1.0.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer1.0.conv2.weight,5.399321556091309,36864,2,oracle_vs_full
layer1.0.bn2.weight,2.5970423221588135,64,2,oracle_vs_full
layer1.0.bn2.bias,0.4313475489616394,64,2,oracle_vs_full
layer1.0.bn2.running_mean,3.4141604900360107,64,2,oracle_vs_full
layer1.0.bn2.running_var,4.081480026245117,64,2,oracle_vs_full
layer1.0.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer1.1.conv1.weight,4.870746612548828,36864,2,oracle_vs_full
layer1.1.bn1.weight,2.413196325302124,64,2,oracle_vs_full
layer1.1.bn1.bias,0.43380221724510193,64,2,oracle_vs_full
layer1.1.bn1.running_mean,10.23522663116455,64,2,oracle_vs_full
layer1.1.bn1.running_var,6.905851364135742,64,2,oracle_vs_full
layer1.1.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer1.1.conv2.weight,4.6758952140808105,36864,2,oracle_vs_full
layer1.1.bn2.weight,2.7261009216308594,64,2,oracle_vs_full
layer1.1.bn2.bias,0.21729636192321777,64,2,oracle_vs_full
layer1.1.bn2.running_mean,3.517608165740967,64,2,oracle_vs_full
layer1.1.bn2.running_var,3.8235690593719482,64,2,oracle_vs_full
layer1.1.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer2.0.conv1.weight,5.278512001037598,73728,2,oracle_vs_full
layer2.0.bn1.weight,3.3870790004730225,128,2,oracle_vs_full
layer2.0.bn1.bias,0.44254159927368164,128,2,oracle_vs_full
layer2.0.bn1.running_mean,12.810857772827148,128,2,oracle_vs_full
layer2.0.bn1.running_var,7.9416375160217285,128,2,oracle_vs_full
layer2.0.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer2.0.conv2.weight,6.8430585861206055,147456,2,oracle_vs_full
layer2.0.bn2.weight,3.4432358741760254,128,2,oracle_vs_full
layer2.0.bn2.bias,0.3158165216445923,128,2,oracle_vs_full
layer2.0.bn2.running_mean,5.479121685028076,128,2,oracle_vs_full
layer2.0.bn2.running_var,5.5512566566467285,128,2,oracle_vs_full
layer2.0.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer2.0.downsample.0.weight,4.090702533721924,8192,2,oracle_vs_full
layer2.0.downsample.1.weight,3.1195178031921387,128,2,oracle_vs_full
layer2.0.downsample.1.bias,0.3158165216445923,128,2,oracle_vs_full
layer2.0.downsample.1.running_mean,5.214743614196777,128,2,oracle_vs_full
layer2.0.downsample.1.running_var,10.48311996459961,128,2,oracle_vs_full
layer2.0.downsample.1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer2.1.conv1.weight,6.501768112182617,147456,2,oracle_vs_full
layer2.1.bn1.weight,3.4016101360321045,128,2,oracle_vs_full
layer2.1.bn1.bias,0.5411074757575989,128,2,oracle_vs_full
layer2.1.bn1.running_mean,7.331008434295654,128,2,oracle_vs_full
layer2.1.bn1.running_var,10.454903602600098,128,2,oracle_vs_full
layer2.1.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer2.1.conv2.weight,6.277204990386963,147456,2,oracle_vs_full
layer2.1.bn2.weight,3.5773072242736816,128,2,oracle_vs_full
layer2.1.bn2.bias,0.34482309222221375,128,2,oracle_vs_full
layer2.1.bn2.running_mean,4.041883945465088,128,2,oracle_vs_full
layer2.1.bn2.running_var,5.580820560455322,128,2,oracle_vs_full
layer2.1.bn2.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer3.0.conv1.weight,7.229050636291504,294912,2,oracle_vs_full
layer3.0.bn1.weight,4.782779216766357,256,2,oracle_vs_full
layer3.0.bn1.bias,0.6187954545021057,256,2,oracle_vs_full
layer3.0.bn1.running_mean,8.139472007751465,256,2,oracle_vs_full
layer3.0.bn1.running_var,9.061333656311035,256,2,oracle_vs_full
layer3.0.bn1.num_batches_tracked,7584.0,1,2,oracle_vs_full
layer3.0.conv2.weight,9.174077987670898,589824,2,oracle_vs_full
layer3.0.bn2.weight,4.597453594207764,256,2,oracle_vs_full
